Fuel_Type,Kilometers_Driven,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,price,Registration_Year,Transmission_Type,Mileage(kmpl),Engine_CC,No_of_Seats,city,Car_Age
4.0,5.882352941176471e-05,1,21.0,198.0,2018,2850000,2018,0.0,15.04,1991,5,2.0,6
4.0,1.2956053067993367e-05,1,20.0,172.0,2017,428000,2017,1.0,20.89,1197,5,2.0,7
4.0,2.5e-05,1,29.0,262.0,2012,175000,2012,1.0,13.7,1368,5,2.0,12
4.0,1.2070297412128235e-05,1,9.0,77.0,2017,413999,2017,1.0,18.9,1197,5,2.0,7
4.0,3.3333333333333335e-05,1,29.0,273.0,2019,509999,2019,0.0,23.84,1199,5,2.0,5
4.0,2e-05,1,8.0,66.0,2016,550000,2016,1.0,18.7,1199,5,2.0,8
1.0,2.5e-05,1,30.0,290.0,2022,2341000,2022,0.0,12.0,2393,7,2.0,2
4.0,1.4285714285714285e-05,1,20.0,156.0,2013,170000,2013,1.0,20.92,998,5,2.0,11
4.0,2.096963596711961e-05,1,20.0,157.0,2017,450000,2017,1.0,21.01,1197,5,2.0,7
4.0,1e-05,3,30.0,281.0,2009,110000,2009,1.0,14.53,1798,5,2.0,15
1.0,1.1111111111111112e-05,2,24.0,226.0,2014,200000,2014,1.0,23.08,1461,5,2.0,10
4.0,2.5e-05,1,20.0,184.0,2006,33000,2006,1.0,18.9,998,5,2.0,18
4.0,2.5e-05,2,17.0,134.0,2018,350000,2018,1.0,18.15,1198,6,2.0,6
1.0,2e-05,1,27.0,236.0,2016,409999,2016,1.0,19.87,1461,5,2.0,8
4.0,3.3333333333333335e-05,2,30.0,281.0,2012,500000,2012,1.0,14.53,1798,5,2.0,12
4.0,9.371105134428504e-06,2,20.0,157.0,2018,543000,2018,0.0,21.4,1197,5,2.0,6
4.0,1.1941581781922833e-05,1,9.0,90.0,2017,513999,2017,1.0,18.6,1197,5,2.0,7
1.0,2e-05,1,0.0,9.0,2014,1150000,2014,0.0,14.16,1968,5,2.0,10
1.0,9.452510586811858e-06,1,31.0,305.0,2018,747000,2018,1.0,22.27,1498,5,2.0,6
4.0,1.1267605633802817e-05,1,20.0,157.0,2019,593000,2019,1.0,21.4,1197,5,2.0,5
1.0,1.4285714285714285e-05,1,17.0,147.0,2014,900000,2014,1.0,15.1,2179,7,2.0,10
4.0,1.1114568977015072e-05,1,9.0,91.0,2018,539000,2018,1.0,17.19,1197,5,2.0,6
4.0,2e-05,1,31.0,305.0,2014,335000,2014,1.0,15.04,1598,5,2.0,10
4.0,2.7184993883376375e-05,2,8.0,66.0,2019,594000,2019,1.0,18.2,1199,5,2.0,5
4.0,2.0833333333333333e-05,1,9.0,86.0,2019,910000,2019,1.0,19.1,1368,5,2.0,5
4.0,5e-05,1,17.0,148.0,2021,1925000,2021,1.0,19.31,1999,7,2.0,3
4.0,0.00014285714285714287,1,21.0,197.0,2023,6000000,2023,0.0,16.9,1496,5,2.0,1
4.0,2e-05,1,27.0,243.0,2021,760000,2021,0.0,18.2,999,7,2.0,3
1.0,2.5e-05,1,20.0,183.0,2016,490000,2016,1.0,24.3,1248,5,2.0,8
4.0,1.694915254237288e-05,1,9.0,90.0,2017,521000,2017,1.0,18.6,1197,5,2.0,7
4.0,1.4285714285714285e-05,1,12.0,101.0,2019,1400000,2019,0.0,16.0,1368,5,2.0,5
1.0,9.090909090909091e-06,1,13.0,107.0,2019,900000,2019,1.0,20.8,1493,5,2.0,5
1.0,1e-05,1,17.0,138.0,2015,950000,2015,1.0,15.4,2179,7,2.0,9
1.0,3.3333333333333335e-05,2,21.0,209.0,2017,5500000,2017,0.0,11.0,2987,7,2.0,7
4.0,2.0833333333333333e-05,1,28.0,249.0,2020,765000,2020,1.0,18.97,999,5,2.0,4
4.0,4.459507670353193e-05,1,9.0,87.0,2017,555000,2017,1.0,20.14,1197,5,2.0,7
4.0,1.7197791803532427e-05,1,9.0,87.0,2017,476999,2017,1.0,20.14,1197,5,2.0,7
4.0,1.4925373134328359e-05,1,9.0,77.0,2015,341000,2015,1.0,18.9,1197,5,2.0,9
4.0,8.89054845793437e-06,1,20.0,160.0,2019,476000,2020,0.0,23.1,998,5,2.0,5
4.0,3.922491566643132e-05,1,20.0,180.0,2018,611000,2018,0.0,21.21,1197,5,2.0,6
1.0,1.282051282051282e-05,2,9.0,73.0,2016,790000,2016,0.0,17.01,1582,5,2.0,8
4.0,1.9502301271550043e-05,2,9.0,90.0,2016,513000,2016,1.0,18.6,1197,5,2.0,8
1.0,1.1764705882352942e-05,1,9.0,73.0,2017,825000,2017,1.0,19.67,1582,5,2.0,7
4.0,1.326224768573778e-05,2,8.0,66.0,2018,584000,2018,1.0,18.7,1199,5,2.0,6
4.0,9.174311926605504e-06,1,30.0,281.0,2014,665000,2014,1.0,14.28,1798,5,2.0,10
4.0,6.896551724137931e-05,1,1.0,17.0,2021,6350000,2021,0.0,15.01,1998,5,2.0,3
1.0,1.3157894736842106e-05,2,0.0,10.0,2017,4600000,2017,0.0,14.75,2967,7,2.0,7
4.0,2.9411764705882354e-05,1,8.0,59.0,2017,475000,2017,1.0,17.8,1198,5,2.0,7
4.0,1.25e-05,2,9.0,87.0,2015,330000,2015,1.0,19.1,1197,5,2.0,9
1.0,1.6666666666666667e-05,1,8.0,59.0,2018,635000,2018,0.0,23.8,1498,5,2.0,6
1.0,1.6666666666666667e-05,1,24.0,229.0,2014,399000,2014,1.0,19.01,1461,5,2.0,10
4.0,1.694915254237288e-05,2,20.0,180.0,2014,420000,2014,1.0,19.1,1197,5,2.0,10
1.0,1.0101010101010101e-05,1,6.0,50.0,2016,459999,2016,1.0,21.7,1498,5,2.0,8
4.0,5.882352941176471e-05,1,12.0,101.0,2021,2375000,2021,0.0,14.1,1368,5,2.0,3
4.0,1.2502813132954915e-05,1,20.0,163.0,2018,720000,2018,1.0,21.56,1462,5,2.0,6
4.0,1.4914910435962832e-05,1,8.0,63.0,2017,846000,2017,0.0,18.0,1497,5,2.0,7
1.0,2e-05,1,31.0,298.0,2012,500000,2012,1.0,19.33,1968,5,2.0,12
4.0,1.1657457275419086e-05,1,20.0,157.0,2017,471000,2017,1.0,21.4,1197,5,2.0,7
4.0,1.0045506142827006e-05,1,20.0,157.0,2016,446000,2016,1.0,21.4,1197,5,2.0,8
4.0,3.3333333333333335e-05,1,27.0,238.0,2018,365000,2018,0.0,24.04,999,5,2.0,6
4.0,1.4397811532647038e-05,1,20.0,160.0,2017,354000,2017,1.0,25.24,998,5,2.0,7
4.0,7.142857142857143e-05,1,31.0,302.0,2022,1650000,2022,0.0,17.88,1498,5,2.0,2
4.0,2.4547105896214836e-05,1,6.0,50.0,2019,877999,2019,0.0,14.8,1497,5,2.0,5
4.0,1.3157894736842106e-05,1,21.0,197.0,2015,1910000,2015,0.0,11.7,1796,5,2.0,9
4.0,3.3333333333333335e-05,1,20.0,179.0,2020,525000,2020,1.0,21.21,1197,5,2.0,4
1.0,2e-05,1,6.0,50.0,2020,830000,2020,1.0,23.0,1498,5,2.0,4
4.0,1.1111111111111112e-05,2,24.0,228.0,2012,200000,2012,1.0,16.95,1498,5,2.0,12
4.0,9.345794392523364e-05,1,8.0,63.0,2022,1345000,2022,0.0,18.3,1498,5,2.0,2
4.0,0.0001,1,8.0,63.0,2022,1345000,2022,0.0,18.3,1498,5,2.0,2
4.0,1.25e-05,2,20.0,184.0,2017,350000,2017,1.0,20.51,998,5,2.0,7
1.0,2.777777777777778e-05,1,0.0,10.0,2018,5495000,2018,0.0,14.75,2967,7,2.0,6
1.0,1.4285714285714285e-05,1,6.0,51.0,2018,2300000,2018,0.0,10.91,3198,7,2.0,6
1.0,1.6666666666666667e-05,1,30.0,285.0,2015,1600000,2015,0.0,12.55,2982,7,2.0,9
4.0,2.9411764705882354e-05,1,21.0,198.0,2018,2890000,2018,0.0,15.04,1991,5,2.0,6
4.0,2.0648358455502788e-05,1,8.0,63.0,2016,746000,2016,1.0,17.8,1497,5,2.0,8
1.0,1.067566269176159e-05,1,6.0,50.0,2018,639000,2018,1.0,23.0,1498,5,2.0,6
1.0,1e-05,2,30.0,285.0,2015,1449000,2015,0.0,12.55,2982,7,2.0,9
4.0,9.202595131827175e-06,2,20.0,163.0,2018,736000,2018,0.0,20.28,1462,5,2.0,6
0.0,5.7316444087808795e-05,1,29.0,273.0,2022,749000,2022,1.0,36.82,1199,5,2.0,2
1.0,5.2631578947368424e-05,1,17.0,148.0,2022,2750000,2022,1.0,19.31,2198,7,2.0,2
1.0,9.942433311128566e-06,2,27.0,236.0,2019,693000,2019,1.0,19.87,1461,5,2.0,5
4.0,1.25e-05,1,24.0,226.0,2013,275000,2013,0.0,19.34,1198,5,2.0,11
4.0,1.537539015052507e-05,1,9.0,81.0,2019,475000,2019,1.0,20.3,1086,5,2.0,5
1.0,1.6666666666666667e-05,1,6.0,51.0,2017,2300000,2017,0.0,10.91,3198,7,2.0,7
4.0,2e-05,4,9.0,89.0,2010,150000,2010,1.0,19.81,1086,5,2.0,14
4.0,1.5384615384615384e-05,1,8.0,63.0,2015,665000,2015,0.0,18.0,1497,5,2.0,9
4.0,1.1904761904761905e-05,3,9.0,90.0,2011,225000,2011,1.0,17.0,1197,5,2.0,13
4.0,2.857142857142857e-05,1,30.0,285.0,2021,3500000,2021,0.0,10.26,2694,7,2.0,3
1.0,1.25e-05,1,20.0,183.0,2018,850000,2018,1.0,24.3,1248,5,2.0,6
4.0,6.0606060606060605e-05,1,30.0,288.0,2023,1985000,2023,1.0,19.39,1462,5,2.0,1
1.0,2.5e-05,2,30.0,285.0,2019,3100000,2019,1.0,14.24,2755,7,2.0,5
4.0,1.9801980198019803e-05,1,8.0,63.0,2016,550000,2016,1.0,17.8,1497,5,2.0,8
4.0,1.1111111111111112e-05,2,29.0,278.0,2016,285000,2016,1.0,17.57,1193,5,2.0,8
4.0,1.25e-05,2,8.0,63.0,2010,300000,2010,0.0,16.8,1497,5,2.0,14
4.0,2.4714546982353814e-05,2,9.0,82.0,2011,185000,2011,1.0,19.31,1086,5,2.0,13
4.0,2.5e-05,1,20.0,179.0,2018,525000,2018,1.0,22.0,1197,5,2.0,6
1.0,6.666666666666667e-06,1,20.0,180.0,2013,375000,2013,1.0,23.4,1248,5,2.0,11
4.0,2.0937585058939304e-05,1,9.0,86.0,2020,1011999,2020,1.0,17.7,1497,5,2.0,4
1.0,1.2424212304939867e-05,1,9.0,73.0,2020,1350000,2020,1.0,19.31,1493,5,2.0,4
0.0,1.4285714285714285e-05,1,20.0,176.0,2020,400000,2020,1.0,31.2,998,4,2.0,4
1.0,5.812601720530109e-05,1,29.0,264.0,2022,1930000,2022,1.0,16.14,1956,7,2.0,2
4.0,1.5151515151515151e-05,1,9.0,77.0,2017,525000,2017,0.0,18.9,1197,5,2.0,7
4.0,2.3866348448687352e-05,1,27.0,238.0,2019,425000,2020,1.0,25.17,799,5,2.0,5
4.0,2.2222222222222223e-05,1,9.0,77.0,2019,525000,2019,1.0,18.9,1197,5,2.0,5
4.0,1.923076923076923e-05,1,31.0,300.0,2013,375000,2013,1.0,16.47,1198,5,2.0,11
1.0,2.5e-05,1,9.0,71.0,2021,2100000,2021,0.0,18.1,1493,7,2.0,3
4.0,1.5625e-05,1,8.0,59.0,2015,409999,2015,1.0,18.0,1198,5,2.0,9
0.0,1.30718954248366e-05,1,17.0,134.0,2018,434999,2018,1.0,18.15,1198,6,2.0,6
4.0,2.0833333333333333e-05,1,8.0,63.0,2016,645000,2016,1.0,17.8,1497,5,2.0,8
4.0,2.380952380952381e-05,1,29.0,265.0,2019,775000,2019,0.0,17.0,1198,5,2.0,5
4.0,2e-05,2,27.0,236.0,2014,375000,2014,1.0,13.24,1598,5,2.0,10
4.0,1.8181818181818182e-05,2,6.0,50.0,2017,650000,2017,1.0,15.9,1496,5,2.0,7
4.0,1.1111111111111112e-05,2,31.0,305.0,2010,204999,2010,1.0,15.04,1598,5,2.0,14
4.0,1.388888888888889e-05,1,21.0,200.0,2015,2390000,2015,0.0,12.0,1991,5,2.0,9
4.0,3.021969719863407e-05,2,17.0,133.0,2018,529000,2018,1.0,18.15,1198,6,2.0,6
4.0,2.4486997404378275e-05,1,27.0,238.0,2018,300000,2018,1.0,22.25,799,5,2.0,6
4.0,1.785714285714286e-05,1,21.0,197.0,2015,2400000,2015,0.0,11.74,1796,5,2.0,9
1.0,1.3905498234001724e-05,1,30.0,290.0,2018,1678000,2018,1.0,19.31,2393,7,2.0,6
4.0,1.4915800307265486e-05,1,20.0,179.0,2017,499000,2017,1.0,22.38,1197,5,2.0,7
4.0,5.555555555555556e-05,1,22.0,218.0,2021,3275000,2021,0.0,14.34,1998,5,2.0,3
4.0,9.99900009999e-06,1,30.0,282.0,2011,206999,2012,1.0,17.6,1496,5,2.0,13
4.0,1.4285714285714285e-05,2,20.0,160.0,2016,390000,2016,0.0,23.1,998,5,2.0,8
4.0,1.7587983889406758e-05,1,8.0,63.0,2015,603000,2015,1.0,17.4,1497,5,2.0,9
4.0,8.333333333333334e-06,1,30.0,279.0,2014,1400000,2014,0.0,19.16,2494,5,2.0,10
1.0,1.0869565217391305e-05,1,21.0,203.0,2015,3150000,2015,0.0,11.3,2987,7,2.0,9
1.0,2.2222222222222223e-05,1,21.0,200.0,2019,5000000,2019,0.0,16.1,1950,5,2.0,5
1.0,1.4705882352941177e-05,1,30.0,290.0,2019,1725000,2019,0.0,11.36,2755,8,2.0,5
4.0,2.777777777777778e-05,1,21.0,206.0,2020,5240000,2020,0.0,12.74,1991,5,2.0,4
4.0,1.4925373134328359e-05,2,1.0,19.0,2012,1600000,2012,0.0,8.45,2979,5,2.0,12
4.0,2.7027027027027027e-05,1,30.0,281.0,2017,1250000,2017,1.0,14.28,1798,5,2.0,7
4.0,0.0001092896174863388,1,16.0,123.0,2021,1925000,2021,0.0,16.56,1451,6,2.0,3
1.0,1e-05,3,9.0,90.0,2012,250000,2012,1.0,23.0,1396,5,2.0,12
4.0,0.0001,1,8.0,59.0,2022,935000,2022,0.0,18.3,1199,5,2.0,2
0.0,8.616307223050345e-06,1,20.0,165.0,2013,551000,2013,1.0,36.29,1462,7,2.0,11
4.0,5.478251342171579e-05,1,20.0,172.0,2022,505999,2022,1.0,20.89,1197,5,2.0,2
1.0,1.6339869281045753e-05,1,14.0,115.0,2016,6300000,2016,0.0,12.65,2993,5,2.0,8
4.0,9.247870677776441e-06,1,8.0,59.0,2016,422000,2017,1.0,18.0,1198,5,2.0,8
4.0,1.5106196561829663e-05,1,20.0,165.0,2014,631000,2014,1.0,20.51,1462,7,2.0,10
4.0,2.0408163265306123e-05,1,20.0,157.0,2017,590000,2017,1.0,21.01,1197,5,2.0,7
4.0,1.1144172155171453e-05,1,9.0,77.0,2017,499000,2017,0.0,18.9,1197,5,2.0,7
4.0,5e-05,1,20.0,179.0,2022,785000,2022,0.0,22.56,1197,5,2.0,2
1.0,1.1066843736166446e-05,2,9.0,90.0,2014,325000,2014,1.0,21.9,1396,5,2.0,10
4.0,2.2727272727272726e-05,1,14.0,111.0,2017,3600000,2017,0.0,12.63,1999,5,2.0,7
4.0,3.846153846153846e-05,1,30.0,295.0,2020,925000,2020,0.0,17.8,1496,5,2.0,4
4.0,1.4705882352941177e-05,1,20.0,163.0,2016,645000,2016,1.0,20.73,1373,5,2.0,8
4.0,1.6666666666666667e-05,1,20.0,163.0,2018,760000,2018,1.0,21.56,1462,5,2.0,6
4.0,5e-05,1,1.0,14.0,2020,4200000,2020,0.0,16.13,1998,5,2.0,4
4.0,0.000125,1,8.0,63.0,2021,1245000,2021,1.0,17.4,1497,5,2.0,3
1.0,8.333333333333334e-06,1,27.0,236.0,2014,500000,2014,1.0,19.01,1461,5,2.0,10
0.0,1.4285714285714285e-05,1,20.0,184.0,2015,280000,2015,1.0,26.6,998,5,2.0,9
4.0,1.1111111111111112e-05,3,8.0,63.0,2009,114999,2009,1.0,17.0,1497,5,2.0,15
1.0,1.4285714285714285e-05,1,6.0,50.0,2018,600000,2018,1.0,23.0,1498,5,2.0,6
1.0,1.4285714285714285e-05,1,29.0,256.0,2021,1650000,2021,1.0,16.35,1956,5,2.0,3
4.0,6.922810661128418e-05,2,9.0,85.0,2021,852999,2022,1.0,18.27,998,5,2.0,3
4.0,3.35042047776996e-05,2,29.0,265.0,2019,861000,2019,0.0,17.0,1198,5,2.0,5
4.0,1.25e-05,2,31.0,305.0,2011,275000,2011,1.0,15.04,1598,5,2.0,13
4.0,1.1306717320760264e-05,1,9.0,77.0,2014,418000,2014,0.0,18.9,1197,5,2.0,10
4.0,1.2063890363364377e-05,2,9.0,89.0,2011,190000,2011,1.0,20.36,1197,5,2.0,13
1.0,6.896551724137931e-05,1,17.0,144.0,2023,1850000,2023,0.0,19.31,2184,4,2.0,1
4.0,1.6792893247577624e-05,1,9.0,91.0,2015,519000,2015,1.0,17.19,1197,5,2.0,9
0.0,1.4285714285714285e-05,1,20.0,184.0,2015,320000,2015,1.0,26.6,998,5,2.0,9
0.0,1.556953353677524e-05,2,20.0,184.0,2019,501000,2020,1.0,33.54,998,5,2.0,5
4.0,0.0001,1,20.0,179.0,2022,700000,2022,1.0,22.38,1197,5,2.0,2
1.0,1.6666666666666667e-05,2,6.0,50.0,2018,600000,2018,1.0,23.0,1498,5,2.0,6
4.0,3.125e-05,1,29.0,265.0,2018,675000,2018,0.0,17.0,1198,5,2.0,6
4.0,5e-05,1,20.0,179.0,2019,550000,2019,1.0,21.21,1197,5,2.0,5
0.0,1.5384615384615384e-05,1,20.0,184.0,2016,345000,2016,1.0,33.54,998,5,2.0,8
0.0,4.184100418410042e-05,1,20.0,184.0,2021,541000,2021,1.0,33.54,998,5,2.0,3
4.0,6.666666666666667e-05,1,9.0,85.0,2022,860000,2022,1.0,19.31,1197,5,2.0,2
4.0,8.928571428571429e-05,1,9.0,81.0,2022,530000,2022,1.0,20.3,1086,5,2.0,2
2.0,5.882352941176471e-05,1,29.0,268.0,2023,1423000,2023,0.0,19.31,0,5,2.0,1
4.0,1.4265742246569088e-05,1,9.0,89.0,2010,173000,2010,1.0,20.36,1197,5,2.0,14
4.0,3.27890353465801e-05,1,24.0,225.0,2021,707000,2021,1.0,18.75,999,5,2.0,3
4.0,3.0303030303030302e-05,1,8.0,59.0,2021,819999,2021,0.0,18.3,1199,5,2.0,3
4.0,0.00013806433798149937,1,27.0,239.0,2021,827999,2021,1.0,20.5,999,5,2.0,3
4.0,0.00012711325791280032,1,20.0,159.0,2023,1255000,2023,1.0,19.89,1462,5,2.0,1
1.0,9.090909090909091e-06,2,20.0,183.0,2018,690000,2018,1.0,24.3,1248,5,2.0,6
4.0,2.014098690835851e-05,1,27.0,243.0,2022,616000,2022,1.0,20.0,999,7,2.0,2
1.0,0.00018864365214110544,1,29.0,264.0,2022,2099000,2022,1.0,16.14,1956,6,2.0,2
4.0,4.6803332397266686e-05,1,9.0,85.0,2019,800000,2020,1.0,18.27,998,5,2.0,5
1.0,2.493827776253772e-05,1,12.0,101.0,2021,2450000,2021,0.0,14.9,1956,5,2.0,3
1.0,1e-05,1,6.0,49.0,2015,315000,2015,1.0,25.83,1498,5,2.0,9
4.0,2.0833333333333333e-05,1,8.0,63.0,2015,650000,2015,1.0,17.4,1497,5,2.0,9
0.0,8.333333333333334e-06,1,20.0,184.0,2017,310000,2017,1.0,26.6,998,5,2.0,7
4.0,1.7241379310344828e-05,1,29.0,265.0,2019,825000,2019,0.0,17.0,1198,5,2.0,5
4.0,1.7241379310344828e-05,1,8.0,59.0,2016,484999,2016,1.0,17.8,1198,5,2.0,8
4.0,2e-05,1,8.0,59.0,2015,350000,2015,1.0,18.0,1198,5,2.0,9
4.0,3.125e-05,1,8.0,59.0,2019,795000,2019,0.0,18.1,1199,5,2.0,5
1.0,0.00010101010101010101,1,1.0,14.0,2020,4090000,2020,0.0,20.37,1995,5,2.0,4
4.0,6.037189084762135e-05,1,9.0,78.0,2020,625000,2020,1.0,20.7,1197,5,2.0,4
4.0,6.25312656328164e-05,1,29.0,269.0,2022,794000,2022,1.0,20.09,1199,5,2.0,2
4.0,1.094331363536879e-05,1,20.0,156.0,2015,266000,2015,1.0,23.95,998,5,2.0,9
4.0,2e-05,1,21.0,198.0,2017,2390000,2017,0.0,15.04,1991,5,2.0,7
4.0,2.1172534987614068e-05,2,20.0,156.0,2017,296000,2017,1.0,24.39,998,5,2.0,7
1.0,4.878048780487805e-05,1,30.0,285.0,2018,3090000,2018,0.0,12.9,2755,7,2.0,6
1.0,1.1122480758108289e-05,1,20.0,183.0,2018,607000,2018,1.0,24.3,1248,5,2.0,6
1.0,1.6666666666666667e-05,1,21.0,206.0,2018,4000000,2018,0.0,17.9,2143,5,2.0,6
1.0,2.9411764705882354e-05,1,1.0,20.0,2018,2750000,2018,0.0,20.68,1995,5,2.0,6
4.0,3.3333333333333335e-05,1,30.0,287.0,2022,740000,2022,1.0,22.35,1197,5,2.0,2
1.0,8.333333333333334e-06,1,5.0,45.0,2013,114999,2013,1.0,20.3,1248,5,2.0,11
4.0,1.0090817356205853e-05,1,9.0,89.0,2010,167000,2010,1.0,19.81,1086,5,2.0,14
4.0,4.545454545454545e-05,1,12.0,101.0,2019,1475000,2019,0.0,16.0,1368,5,2.0,5
1.0,4.5207956600361664e-05,1,1.0,20.0,2017,1995000,2017,0.0,20.68,1995,5,2.0,7
1.0,3.3200531208499335e-05,1,17.0,147.0,2020,1265000,2020,1.0,19.31,2179,7,2.0,4
1.0,6.756756756756757e-05,1,9.0,85.0,2021,1095000,2021,1.0,23.7,1493,5,2.0,3
4.0,0.0001231527093596059,1,8.0,65.0,2020,1950000,2020,0.0,16.5,1799,5,2.0,4
4.0,1.829826166514181e-05,1,9.0,90.0,2012,309000,2013,1.0,18.5,1197,5,2.0,12
4.0,1.0066134503689238e-05,1,9.0,89.0,2010,204999,2010,1.0,19.81,1086,5,2.0,14
1.0,4.3859649122807014e-05,1,12.0,101.0,2020,1698999,2020,1.0,17.1,1956,5,2.0,4
4.0,2.6342825531466506e-05,2,20.0,184.0,2014,303000,2014,1.0,20.51,998,5,2.0,10
4.0,1.302914620004951e-05,2,20.0,156.0,2016,264000,2016,1.0,24.39,998,5,2.0,8
4.0,0.00016666666666666666,1,17.0,140.0,2022,2395000,2022,0.0,19.31,1997,6,2.0,2
4.0,4.0342101016620945e-05,1,16.0,119.0,2021,1541000,2021,0.0,14.34,1349,5,2.0,3
4.0,1.1111111111111112e-05,2,23.0,222.0,2010,400000,2010,0.0,11.3,2360,5,2.0,14
4.0,1.427837112342224e-05,1,20.0,156.0,2017,308000,2017,1.0,24.39,998,5,2.0,7
1.0,2.1978021978021977e-05,2,17.0,147.0,2019,1000000,2019,1.0,16.0,2179,7,2.0,5
4.0,6.25e-05,1,0.0,9.0,2022,5700000,2022,0.0,13.47,1984,5,2.0,2
4.0,1.3333333333333333e-05,1,9.0,90.0,2012,240000,2012,1.0,17.0,1197,5,2.0,12
4.0,5.2631578947368424e-05,1,21.0,211.0,2012,2450000,2012,0.0,10.13,3498,5,2.0,12
1.0,2.5e-05,2,21.0,189.0,2014,1290000,2014,0.0,20.0,2143,5,2.0,10
4.0,5e-05,1,11.0,98.0,2019,3250000,2019,0.0,13.5,1999,5,2.0,5
4.0,1.639344262295082e-05,2,8.0,63.0,2013,440000,2013,0.0,15.6,1497,5,2.0,11
1.0,7.936507936507936e-06,1,30.0,289.0,2013,670000,2014,1.0,12.99,2494,7,2.0,11
4.0,3.3333333333333335e-05,1,20.0,163.0,2018,800000,2018,0.0,19.12,1373,5,2.0,6
4.0,1.2937782205374355e-05,1,20.0,165.0,2019,921000,2019,1.0,19.34,1462,7,2.0,5
4.0,9.090909090909091e-06,1,20.0,180.0,2013,310000,2013,1.0,19.1,1197,5,2.0,11
4.0,3.921261077562544e-05,1,20.0,156.0,2019,358000,2019,1.0,24.39,998,5,2.0,5
4.0,1.7507002801120447e-05,1,20.0,160.0,2016,390000,2016,0.0,26.0,998,5,2.0,8
1.0,1.0309278350515464e-05,1,30.0,290.0,2016,1350000,2016,0.0,11.36,2755,8,2.0,8
4.0,1.92797100331611e-05,1,20.0,184.0,2017,345000,2017,1.0,20.51,998,5,2.0,7
4.0,1.896633475580844e-05,1,9.0,89.0,2010,208000,2010,1.0,20.36,1197,5,2.0,14
1.0,2e-05,1,20.0,179.0,2014,320000,2014,1.0,25.2,1248,5,2.0,10
4.0,1.1774541087261123e-05,1,9.0,89.0,2012,210000,2012,1.0,20.36,1197,5,2.0,12
4.0,2.380952380952381e-05,1,8.0,69.0,2017,675000,2017,1.0,17.5,1199,5,2.0,7
4.0,4.647920055775041e-05,1,20.0,186.0,2019,1100000,2019,0.0,20.27,1462,6,2.0,5
1.0,2e-05,2,0.0,4.0,2015,1200000,2015,0.0,17.68,1968,5,2.0,9
4.0,2.380952380952381e-05,1,21.0,206.0,2020,5200000,2020,0.0,12.74,1991,5,2.0,4
4.0,1.8867924528301888e-05,1,29.0,273.0,2019,440000,2019,1.0,23.84,1199,5,2.0,5
4.0,1.4084507042253522e-05,1,20.0,160.0,2016,385000,2017,0.0,23.1,998,5,2.0,8
4.0,2.0833333333333333e-05,1,8.0,59.0,2019,720000,2019,0.0,18.1,1199,5,2.0,5
4.0,1.785714285714286e-05,1,20.0,157.0,2018,540000,2018,1.0,21.4,1197,5,2.0,6
1.0,1.6666666666666667e-05,1,20.0,183.0,2018,825000,2018,1.0,24.3,1248,5,2.0,6
4.0,2e-05,1,29.0,253.0,2021,720000,2021,1.0,19.33,1199,5,2.0,3
0.0,8.333333333333334e-06,1,20.0,184.0,2016,229999,2016,1.0,26.6,998,5,2.0,8
4.0,2e-05,2,20.0,175.0,2011,200000,2011,1.0,18.5,1197,5,2.0,13
0.0,3.3333333333333335e-05,1,20.0,165.0,2022,1160000,2022,1.0,26.11,1462,7,2.0,2
4.0,0.00012779552715654952,1,9.0,90.0,2020,806000,2020,0.0,19.65,1197,5,2.0,4
4.0,1.4285714285714285e-05,2,8.0,63.0,2016,700000,2016,1.0,17.8,1497,5,2.0,8
4.0,3.644846187490888e-05,1,20.0,160.0,2019,507000,2020,0.0,23.1,998,5,2.0,5
4.0,2.4586334915054214e-05,1,20.0,165.0,2013,499000,2013,1.0,16.02,1373,7,2.0,11
1.0,1.6666666666666667e-05,1,9.0,86.0,2022,1300000,2022,1.0,25.0,1493,5,2.0,2
4.0,3.0211480362537764e-05,1,20.0,179.0,2018,639000,2018,0.0,22.56,1197,5,2.0,6
4.0,1.25e-05,2,20.0,177.0,2009,130000,2009,1.0,15.0,1586,5,2.0,15
4.0,1.7262511004850764e-05,1,20.0,156.0,2019,331000,2019,1.0,24.39,998,5,2.0,5
4.0,0.00011764705882352942,1,9.0,90.0,2022,790000,2022,1.0,21.0,1197,5,2.0,2
4.0,1.6666666666666667e-05,1,8.0,63.0,2011,376000,2011,1.0,17.0,1497,5,2.0,13
1.0,2.5e-05,1,21.0,198.0,2018,2650000,2018,0.0,17.9,2143,5,2.0,6
4.0,8.333333333333334e-06,2,20.0,179.0,2013,310000,2013,1.0,18.6,1197,5,2.0,11
4.0,1.3157894736842106e-05,1,23.0,222.0,2011,570000,2011,0.0,11.3,2360,5,2.0,13
0.0,2.857142857142857e-05,1,20.0,165.0,2021,1065000,2021,1.0,36.25,1462,7,2.0,3
4.0,5.081042629947665e-05,1,8.0,63.0,2015,570000,2015,1.0,17.4,1497,5,2.0,9
4.0,1.4520953736241397e-05,2,6.0,53.0,2012,150000,2012,1.0,14.09,1596,5,2.0,12
1.0,1e-05,2,20.0,183.0,2018,690000,2018,1.0,24.3,1248,5,2.0,6
4.0,1.4285714285714285e-05,2,20.0,163.0,2016,550000,2016,0.0,19.12,1373,5,2.0,8
