Fuel_Type,Kilometers_Driven,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,price,Registration_Year,Transmission_Type,Mileage(kmpl),Engine_CC,No_of_Seats,city,Car_Age
Diesel,84249,1,Mahindra,Mahindra Scorpio,2018,1021000,2018,Manual,19.31,2179,7,hyderabad,6
Diesel,45000,1,BMW,BMW 3 Series,2018,2595000,2018,Automatic,22.69,1995,5,hyderabad,6
Petrol,122117,2,Maruti,Maruti Swift Dzire,2013,421000,2013,Manual,22.41,1197,5,hyderabad,11
Diesel,108632,1,Ford,Ford Ecosport,2019,869999,2020,Manual,23.0,1498,5,hyderabad,5
Diesel,10700,1,BMW,BMW 5 Series,2017,4500000,2017,Automatic,18.12,1995,5,hyderabad,7
Diesel,116988,1,Ford,Ford Ecosport,2017,677000,2017,Manual,22.77,1498,5,hyderabad,7
Petrol,60000,1,Honda,Honda City,2014,725000,2014,Automatic,18.0,1497,5,hyderabad,10
Diesel,120000,1,Honda,Honda Amaze,2018,650000,2018,Manual,25.8,1498,5,hyderabad,6
Diesel,92000,1,Hyundai,Hyundai Creta,2016,980000,2016,Manual,19.67,1582,5,hyderabad,8
Diesel,80000,1,Mahindra,Mahindra Marazzo,2019,1100000,2019,Manual,17.3,1497,7,hyderabad,5
Cng,90000,2,Toyota,Toyota Corolla Altis,2009,290000,2009,Manual,14.53,1798,5,hyderabad,15
Diesel,110000,2,Skoda,Skoda Fabia,2014,350000,2014,Manual,20.86,1199,5,hyderabad,10
Petrol,70000,1,Nissan,Nissan Micra,2011,290000,2011,Manual,18.06,1198,5,hyderabad,13
Diesel,72761,1,Tata,Tata Tiago,2018,590000,2019,Manual,27.28,1047,5,hyderabad,6
Petrol,72473,1,Hyundai,Hyundai i10,2013,299000,2013,Manual,20.36,1197,5,hyderabad,11
Petrol,18030,1,Maruti,Maruti Brezza,2022,1252000,2022,Manual,19.89,1462,5,hyderabad,2
Diesel,63000,1,Honda,Honda Amaze,2018,875000,2018,Manual,27.4,1498,5,hyderabad,6
Petrol,40404,1,Honda,Honda Jazz,2016,550000,2016,Automatic,19.0,1199,5,hyderabad,8
Petrol,96407,1,Honda,Honda City,2018,969999,2018,Automatic,18.0,1497,5,hyderabad,6
Petrol,20000,1,Hyundai,Hyundai Grand i10,2017,590000,2017,Manual,18.9,1197,5,hyderabad,7
Petrol,53456,1,Honda,Honda City,2017,771000,2018,Manual,17.8,1497,5,hyderabad,7
Petrol,91603,2,Maruti,Maruti Alto 800,2016,256999,2016,Manual,22.05,796,5,hyderabad,8
Petrol,28246,1,Toyota,Toyota Glanza,2021,767000,2021,Manual,22.35,1197,5,hyderabad,3
Diesel,171000,3,Renault,Renault Scala,2013,260000,2013,Manual,21.64,1461,5,hyderabad,11
Petrol,30224,1,Tata,Tata Tiago,2021,581000,2022,Manual,19.01,1199,5,hyderabad,3
Diesel,70000,1,Honda,Honda City,2017,1025000,2017,Manual,25.6,1498,5,hyderabad,7
Diesel,120000,3,Hyundai,Hyundai i20,2013,400000,2013,Manual,21.27,1396,5,hyderabad,11
Diesel,120000,2,Maruti,Maruti Vitara Brezza,2017,750000,2017,Manual,24.3,1248,5,hyderabad,7
Diesel,80000,2,Skoda,Skoda Rapid,2020,1000000,2020,Manual,21.13,1498,5,hyderabad,4
Petrol,49000,1,Skoda,Skoda Octavia,2019,2150000,2019,Automatic,15.1,1798,5,hyderabad,5
Petrol,70000,1,Hyundai,Hyundai i20,2019,660000,2019,Manual,18.6,1197,5,hyderabad,5
Diesel,85838,1,Ford,Ford Ecosport,2014,662000,2015,Manual,22.7,1498,5,hyderabad,10
Petrol,68000,1,Nissan,Nissan Micra Active,2016,395000,2016,Manual,19.69,1198,5,hyderabad,8
Petrol,38607,2,Maruti,Maruti Celerio,2018,513999,2018,Automatic,23.1,998,5,hyderabad,6
Petrol,48934,2,Hyundai,Hyundai i20,2019,772000,2019,Automatic,17.4,1197,5,hyderabad,5
Petrol,73000,1,Hyundai,Hyundai i20,2018,680000,2019,Manual,18.6,1197,5,hyderabad,6
Petrol,31933,2,Maruti,Maruti Alto 800,2014,254000,2014,Manual,22.05,796,5,hyderabad,10
Petrol,54959,1,Maruti,Maruti Wagon R,2013,311000,2013,Manual,18.9,998,5,hyderabad,11
Diesel,49000,1,Jaguar,Jaguar XF,2014,2150000,2014,Automatic,14.74,2993,5,hyderabad,10
Petrol,59261,1,Honda,Honda City,2017,1015000,2017,Automatic,18.0,1497,5,hyderabad,7
Diesel,42000,1,Audi,Audi A3,2019,2850000,2019,Automatic,20.38,1968,5,hyderabad,5
Petrol,73889,1,Maruti,Maruti Swift,2014,461000,2014,Manual,22.38,1197,5,hyderabad,10
Petrol,44363,2,Renault,Renault KWID,2019,372000,2019,Manual,22.3,799,5,hyderabad,5
Diesel,54000,1,Mercedes-Benz,Mercedes-Benz E-Class,2011,1450000,2011,Automatic,14.21,2143,5,hyderabad,13
Petrol,50151,1,Hyundai,Hyundai Verna,2017,802999,2017,Manual,17.01,1591,5,hyderabad,7
Lpg,120000,1,Hyundai,Hyundai Santro Xing,2010,220000,2010,Manual,13.45,1086,5,hyderabad,14
Diesel,92000,1,Volvo,Volvo S60,2012,1150000,2012,Automatic,13.2,2400,5,hyderabad,12
Diesel,51000,1,Jaguar,Jaguar XF,2017,2995000,2018,Automatic,19.33,1999,5,hyderabad,7
Petrol,70000,1,Mercedes-Benz,Mercedes-Benz GLE,2018,6950000,2018,Automatic,8.9,2996,5,hyderabad,6
Petrol,72253,1,Hyundai,Hyundai Venue,2019,900000,2019,Manual,18.27,998,5,hyderabad,5
Diesel,51757,1,Mahindra,Mahindra XUV500,2015,1400000,2015,Manual,16.0,2179,7,hyderabad,9
Petrol,46000,1,Chevrolet,Chevrolet Beat,2012,295000,2012,Manual,18.6,1199,5,hyderabad,12
Diesel,24648,1,Tata,Tata Harrier,2022,1964999,2022,Manual,16.35,1956,5,hyderabad,2
Petrol,61201,1,Maruti,Maruti Wagon R,2013,306000,2013,Manual,20.51,998,5,hyderabad,11
Diesel,23000,1,Tata,Tata Harrier,2021,2014999,2021,Manual,16.35,1956,5,hyderabad,3
Petrol,46563,2,Maruti,Maruti Wagon R,2016,366000,2016,Manual,20.51,998,5,hyderabad,8
Petrol,41085,1,Hyundai,Hyundai i20,2016,645000,2016,Manual,18.6,1197,5,hyderabad,8
Diesel,90000,1,Ford,Ford Figo,2010,299000,2010,Manual,20.0,1399,5,hyderabad,14
Petrol,50260,1,Hyundai,Hyundai i20,2013,423000,2013,Manual,18.5,1197,5,hyderabad,11
Petrol,55000,1,Ford,Ford Figo,2010,295000,2010,Manual,15.6,1196,5,hyderabad,14
Petrol,107913,2,Maruti,Maruti Celerio,2014,328000,2014,Manual,25.24,998,5,hyderabad,10
Petrol,52858,1,Maruti,Maruti Swift,2017,565000,2017,Manual,22.38,1197,5,hyderabad,7
Diesel,50000,1,BMW,BMW 3 Series,2014,2250000,2014,Automatic,19.59,1995,5,hyderabad,10
Petrol,41832,2,Renault,Renault KWID,2016,299000,2020,Manual,23.01,999,5,hyderabad,8
Petrol,61000,1,Datsun,Datsun GO,2014,299000,2014,Manual,20.63,1198,5,hyderabad,10
Diesel,136700,1,Skoda,Skoda Laura,2012,490000,2012,Automatic,17.0,1968,5,hyderabad,12
Petrol,44000,1,Maruti,Maruti Ritz,2011,340000,2011,Manual,18.5,1197,5,hyderabad,13
Petrol,45430,1,Renault,Renault Triber,2021,650000,2021,Automatic,18.2,999,7,hyderabad,3
Petrol,10000,1,Volkswagen,Volkswagen Taigun,2022,1650000,2022,Automatic,18.41,999,5,hyderabad,2
Petrol,50000,1,Nissan,Nissan Magnite,2021,750000,2021,Manual,18.75,999,5,hyderabad,3
Diesel,89178,1,Mahindra,Mahindra XUV500,2015,700000,2015,Manual,16.0,1997,7,hyderabad,9
Petrol,52507,1,Maruti,Maruti Swift,2014,466000,2014,Manual,22.38,1197,5,hyderabad,10
Petrol,47495,1,Volkswagen,Volkswagen Ameo,2019,587000,2020,Manual,19.44,999,5,hyderabad,5
Petrol,50000,2,Datsun,Datsun RediGO,2017,220000,2017,Manual,22.7,799,5,hyderabad,7
Petrol,89899,1,Maruti,Maruti Swift,2019,677000,2019,Automatic,22.56,1197,5,hyderabad,5
Petrol,39992,2,Renault,Renault KWID,2017,334000,2017,Manual,23.01,999,5,hyderabad,7
Lpg,80000,2,Maruti,Maruti Wagon R,2009,150000,2009,Manual,17.3,1061,5,hyderabad,15
Petrol,89791,1,Maruti,Maruti Wagon R,2013,315000,2014,Manual,18.9,998,5,hyderabad,11
Petrol,83000,1,Maruti,Maruti Wagon R,2006,114999,2006,Manual,18.9,998,5,hyderabad,18
Petrol,114071,2,Hyundai,Hyundai Grand i10,2015,389000,2015,Manual,18.9,1197,5,hyderabad,9
Petrol,66445,2,Maruti,Maruti Wagon R,2015,347000,2015,Manual,20.51,998,5,hyderabad,9
Petrol,30000,1,Volkswagen,Volkswagen Taigun,2021,1450000,2021,Automatic,18.41,999,5,hyderabad,3
Diesel,96615,1,Honda,Honda WR-V,2018,800000,2018,Manual,25.5,1498,5,hyderabad,6
Diesel,60000,1,Kia,Kia Seltos,2020,1550000,2020,Manual,20.8,1493,5,hyderabad,4
Diesel,120000,2,Maruti,Maruti Swift Dzire,2016,350000,2016,Manual,23.4,1248,5,hyderabad,8
Diesel,90000,2,Hyundai,Hyundai Xcent,2016,320000,2016,Manual,24.4,1120,5,hyderabad,8
Diesel,24001,1,Jeep,Jeep Compass,2021,3000000,2021,Manual,16.3,1956,5,hyderabad,3
Petrol,76000,1,Maruti,Maruti Swift,2011,345000,2011,Manual,18.6,1197,5,hyderabad,13
Petrol,30000,1,Hyundai,Hyundai Grand i10 Nios,2022,750000,2022,Manual,20.7,1197,5,hyderabad,2
Diesel,37821,1,Jeep,Jeep Compass,2021,3000000,2021,Manual,16.3,1956,5,hyderabad,3
Petrol,42000,1,MG,MG Hector,2019,1698999,2019,Automatic,13.96,1451,5,hyderabad,5
Petrol,64685,2,Maruti,Maruti Swift,2016,488999,2016,Manual,22.38,1197,5,hyderabad,8
Petrol,71003,2,Maruti,Maruti Wagon R,2015,331000,2015,Manual,20.51,998,5,hyderabad,9
Petrol,10000,1,Maruti,Maruti XL6,2021,1200000,2021,Manual,19.01,1462,6,hyderabad,3
Diesel,122617,1,Hyundai,Hyundai i20,2013,401000,2013,Manual,21.9,1396,5,hyderabad,11
Petrol,93593,1,Hyundai,Hyundai i10,2015,347000,2016,Manual,19.81,1086,5,hyderabad,9
Petrol,76000,2,Hyundai,Hyundai i20,2012,409999,2012,Manual,17.0,1197,5,hyderabad,12
Petrol,51216,1,Hyundai,Hyundai i20,2020,764000,2020,Manual,18.6,1197,5,hyderabad,4
Petrol,36714,1,Hyundai,Hyundai Creta,2021,1400000,2021,Manual,19.31,1497,5,hyderabad,3
Diesel,61626,1,Tata,Tata Altroz,2021,831000,2021,Manual,23.64,1497,5,hyderabad,3
Petrol,47741,2,Maruti,Maruti Baleno,2016,535000,2016,Manual,21.4,1197,5,hyderabad,8
Petrol,63000,1,Hyundai,Hyundai Grand i10,2014,465000,2014,Manual,18.9,1197,5,hyderabad,10
Petrol,60894,1,Renault,Renault KWID,2020,415000,2020,Manual,21.74,999,5,hyderabad,4
Petrol,70000,2,Honda,Honda City,2008,229999,2008,Manual,16.9,1497,5,hyderabad,16
Petrol,51000,1,Hyundai,Hyundai i10,2012,320000,2012,Manual,19.81,1086,5,hyderabad,12
Petrol,110000,1,Tata,Tata Tiago,2016,400000,2016,Manual,23.84,1199,5,hyderabad,8
Petrol,10000,1,Hyundai,Hyundai Venue,2022,1200000,2022,Manual,19.31,1197,5,hyderabad,2
Diesel,95000,1,BMW,BMW X1,2011,1100000,2011,Automatic,17.05,1995,5,hyderabad,13
Diesel,66000,1,Maruti,Maruti Ciaz,2018,850000,2018,Manual,26.82,1498,5,hyderabad,6
Diesel,80642,1,Mahindra,Mahindra Scorpio,2011,390000,2011,Manual,12.05,2179,7,hyderabad,13
Diesel,70000,1,Hyundai,Hyundai Creta,2018,1225000,2018,Automatic,17.01,1582,5,hyderabad,6
Petrol,15700,1,Maruti,Maruti Baleno,2020,749000,2021,Manual,21.01,1197,5,hyderabad,4
Petrol,81764,1,Hyundai,Hyundai Creta,2018,1001000,2018,Manual,13.0,1591,5,hyderabad,6
Petrol,95933,1,Hyundai,Hyundai Verna,2018,781000,2018,Manual,19.1,1368,5,hyderabad,6
Petrol,23000,1,Jeep,Jeep Compass,2019,1650000,2019,Manual,16.0,1368,5,hyderabad,5
Petrol,85589,2,Honda,Honda Jazz,2015,426000,2015,Manual,18.7,1199,5,hyderabad,9
Petrol,72793,2,Hyundai,Hyundai i20,2017,616000,2017,Manual,18.6,1197,5,hyderabad,7
Diesel,92000,1,Hyundai,Hyundai Verna,2013,490000,2013,Automatic,22.32,1582,5,hyderabad,11
Petrol,95255,2,Maruti,Maruti Swift,2014,428000,2014,Manual,22.38,1197,5,hyderabad,10
Diesel,59000,1,Toyota,Toyota Innova Crysta,2019,2275000,2019,Manual,13.68,2393,8,hyderabad,5
Petrol,89242,1,Maruti,Maruti Baleno,2018,670000,2018,Automatic,21.4,1197,5,hyderabad,6
Petrol,40503,1,Honda,Honda Brio,2012,337000,2012,Manual,19.4,1198,5,hyderabad,12
Diesel,20000,1,Hyundai,Hyundai Verna,2022,1350000,2022,Manual,25.0,1493,5,hyderabad,2
Petrol,96863,1,Honda,Honda Amaze,2018,611000,2019,Manual,19.5,1199,5,hyderabad,6
Petrol,30300,1,Honda,Honda WR-V,2021,975000,2021,Manual,16.5,1199,5,hyderabad,3
Petrol,40000,2,Honda,Honda City,2017,825000,2017,Manual,17.8,1497,5,hyderabad,7
Diesel,120000,1,Honda,Honda Amaze,2014,400000,2014,Manual,25.8,1498,5,hyderabad,10
Diesel,27892,1,Mahindra,Mahindra XUV500,2013,900000,2013,Manual,15.1,2179,7,hyderabad,11
Petrol,90000,1,Maruti,Maruti Swift,2020,650000,2020,Manual,21.21,1197,5,hyderabad,4
Lpg,100000,1,Maruti,Maruti Wagon R,2009,225000,2009,Manual,17.3,1061,5,hyderabad,15
Petrol,73000,2,Hyundai,Hyundai Grand i10,2014,400000,2014,Manual,18.9,1197,5,hyderabad,10
Petrol,30000,1,Honda,Honda City Hybrid,2022,2250000,2022,Automatic,26.5,1498,5,hyderabad,2
Petrol,32152,1,Maruti,Maruti Swift Dzire,2018,707000,2018,Automatic,21.21,1197,5,hyderabad,6
Diesel,58241,1,Maruti,Maruti Swift,2015,576000,2015,Manual,25.2,1248,5,hyderabad,9
Diesel,120000,2,Maruti,Maruti Ertiga,2014,560000,2014,Manual,20.77,1248,7,hyderabad,10
Petrol,94141,2,Honda,Honda City,2013,455999,2013,Manual,16.8,1497,5,hyderabad,11
Petrol,59411,1,Maruti,Maruti Swift Dzire,2017,685000,2018,Automatic,21.21,1197,5,hyderabad,7
Petrol,17105,1,Volkswagen,Volkswagen Jetta,2016,1205000,2017,Manual,14.69,1390,5,hyderabad,8
Diesel,37100,2,Maruti,Maruti Ciaz,2018,975000,2018,Manual,28.09,1248,5,hyderabad,6
Petrol,103211,2,Hyundai,Hyundai i10,2012,289000,2012,Manual,20.36,1197,5,hyderabad,12
Petrol,113543,2,Maruti,Maruti Wagon R,2012,290000,2013,Manual,18.9,998,5,hyderabad,12
Diesel,120000,2,Mahindra,Mahindra Scorpio,2010,425000,2010,Manual,12.05,2179,7,hyderabad,14
Diesel,99334,1,Maruti,Maruti Swift Dzire,2012,407000,2012,Manual,19.3,1248,5,hyderabad,12
Diesel,156126,1,Ford,Ford Fiesta,2014,300000,2015,Manual,25.01,1498,5,hyderabad,10
Diesel,68000,2,Hyundai,Hyundai Creta,2017,1195000,2018,Automatic,17.01,1582,5,hyderabad,7
Petrol,100000,2,Honda,Honda Amaze,2014,390000,2014,Manual,18.0,1198,5,hyderabad,10
Petrol,54000,1,Hyundai,Hyundai Santro Xing,2008,225000,2008,Manual,19.31,1086,5,hyderabad,16
Diesel,110000,2,Maruti,Maruti Swift Dzire Tour,2019,650000,2019,Manual,19.95,1248,5,hyderabad,5
Petrol,110000,2,Fiat,Fiat Linea,2010,250000,2010,Manual,16.0,1368,5,hyderabad,14
Petrol,76000,1,Hyundai,Hyundai Verna,2011,475000,2011,Manual,17.43,1396,5,hyderabad,13
Diesel,60000,2,Nissan,Nissan Sunny,2020,700000,2020,Manual,22.71,1461,5,hyderabad,4
Petrol,71974,1,Maruti,Maruti Baleno,2017,559000,2018,Manual,21.4,1197,5,hyderabad,7
Diesel,105562,1,Maruti,Maruti Vitara Brezza,2016,789000,2016,Manual,24.3,1248,5,hyderabad,8
Diesel,110000,2,Mahindra,Mahindra XUV500,2015,950000,2015,Manual,16.0,2179,7,hyderabad,9
Petrol,1330,1,Maruti,Maruti Brezza,2023,1297000,2023,Manual,19.89,1462,5,hyderabad,1
Petrol,30973,2,Honda,Honda Amaze,2021,750000,2021,Manual,18.6,1199,5,hyderabad,3
Petrol,100000,2,Hyundai,Hyundai i10,2011,330000,2011,Automatic,16.95,1197,5,hyderabad,13
Petrol,9351,1,Hyundai,Hyundai i20,2018,691000,2019,Manual,18.6,1197,5,hyderabad,6
Petrol,46000,1,Nissan,Nissan Terrano,2017,775000,2017,Manual,13.24,1598,5,hyderabad,7
Petrol,56133,2,Maruti,Maruti Alto 800,2013,214000,2013,Manual,22.05,796,5,hyderabad,11
Petrol,92370,1,Maruti,Maruti Alto K10,2013,231999,2013,Manual,24.39,998,5,hyderabad,11
Petrol,68000,1,Toyota,Toyota Etios,2012,425000,2012,Manual,17.6,1496,5,hyderabad,12
Petrol,38313,1,Maruti,Maruti Alto K10,2014,281000,2014,Manual,24.39,998,5,hyderabad,10
Diesel,110000,1,Tata,Tata Zest,2019,600000,2019,Manual,22.95,1248,5,hyderabad,5
Petrol,10000,1,Maruti,Maruti Ciaz,2021,950000,2021,Manual,20.65,1462,5,hyderabad,3
Petrol,80000,2,Hyundai,Hyundai Verna,2015,600000,2015,Manual,17.01,1591,5,hyderabad,9
Diesel,120000,3,Nissan,Nissan Terrano,2014,500000,2014,Manual,19.01,1461,5,hyderabad,10
Diesel,90000,2,Volkswagen,Volkswagen Vento,2015,555000,2015,Manual,20.34,1498,5,hyderabad,9
Diesel,87000,2,Volkswagen,Volkswagen Vento,2012,449000,2013,Manual,20.54,1598,5,hyderabad,12
Petrol,70000,2,Maruti,Maruti Baleno,2018,640000,2018,Manual,21.4,1197,5,hyderabad,6
Petrol,53179,2,Maruti,Maruti Alto K10,2014,263000,2014,Manual,24.39,998,5,hyderabad,10
Petrol,48902,1,Tata,Tata Nexon,2020,939000,2020,Manual,17.0,1198,5,hyderabad,4
Diesel,90000,3,Hyundai,Hyundai Verna,2012,455000,2012,Automatic,22.32,1582,5,hyderabad,12
Petrol,45025,1,Hyundai,Hyundai i20,2019,777000,2019,Automatic,17.4,1197,5,hyderabad,5
Petrol,22356,1,Maruti,Maruti Baleno,2017,701000,2017,Automatic,21.4,1197,5,hyderabad,7
Diesel,96000,1,Hyundai,Hyundai Verna,2014,625000,2014,Automatic,22.32,1582,5,hyderabad,10
Petrol,35564,2,Maruti,Maruti Celerio,2019,478000,2020,Manual,25.24,998,5,hyderabad,5
Diesel,72632,1,Fiat,Fiat Punto,2016,465000,2016,Manual,20.3,1248,5,hyderabad,8
Petrol,57349,1,Toyota,Toyota Etios,2015,472000,2015,Manual,16.78,1496,5,hyderabad,9
Diesel,31915,1,Honda,Honda Amaze,2018,604000,2018,Manual,25.8,1498,5,hyderabad,6
Diesel,80000,1,Volvo,Volvo S60,2012,1050000,2012,Automatic,13.2,2400,5,hyderabad,12
Petrol,44094,1,Maruti,Maruti Wagon R,2010,273000,2010,Manual,18.9,998,5,hyderabad,14
Diesel,236000,1,Toyota,Toyota Innova,2008,499000,2008,Manual,12.8,2494,8,hyderabad,16
Diesel,75000,1,Hyundai,Hyundai Verna,2008,299000,2008,Manual,16.8,1493,5,hyderabad,16
Diesel,92000,1,Skoda,Skoda Laura,2009,425000,2009,Automatic,17.0,1896,5,hyderabad,15
Diesel,148914,2,Tata,Tata Indica,2004,194000,2004,Manual,13.5,1405,5,hyderabad,20
Petrol,48000,1,Maruti,Maruti S-Presso,2020,499000,2020,Automatic,21.7,998,5,hyderabad,4
Diesel,33600,1,Honda,Honda Amaze,2018,750000,2018,Manual,27.4,1498,5,hyderabad,6
Petrol,68950,2,Toyota,Toyota Yaris,2018,724000,2018,Automatic,17.8,1496,5,hyderabad,6
Petrol,47763,1,Maruti,Maruti Wagon R,2012,300000,2012,Manual,18.9,998,5,hyderabad,12
Petrol,8368,1,Renault,Renault Triber,2022,800000,2022,Manual,20.0,999,7,hyderabad,2
Diesel,51897,1,Tata,Tata Nexon,2018,810000,2018,Manual,23.22,1497,5,hyderabad,6
Petrol,40274,2,Honda,Honda Amaze,2014,459000,2014,Manual,18.0,1198,5,hyderabad,10
Diesel,90000,1,BMW,BMW 3 Series,2012,750000,2012,Automatic,18.88,1995,5,hyderabad,12
Petrol,62648,1,Maruti,Maruti Swift,2016,497000,2016,Manual,22.38,1197,5,hyderabad,8
Petrol,58448,1,Maruti,Maruti Baleno,2017,577000,2017,Manual,21.4,1197,5,hyderabad,7
Petrol,40000,1,Hyundai,Hyundai Grand i10 Nios,2022,670000,2022,Manual,20.7,1197,5,hyderabad,2
Diesel,88695,1,Ford,Ford Ecosport,2017,690000,2017,Manual,22.77,1498,5,hyderabad,7
Diesel,20000,1,MG,MG Hector,2021,1700000,2021,Manual,17.41,1956,5,hyderabad,3
Diesel,99840,1,Tata,Tata Zest,2014,252000,2014,Manual,20.65,1248,5,hyderabad,10
Diesel,120000,2,Volkswagen,Volkswagen Polo,2012,294000,2012,Manual,22.07,1199,5,hyderabad,12
Petrol,10000,1,Hyundai,Hyundai Verna,2023,1900000,2023,Manual,20.0,1482,5,hyderabad,1
Petrol,20000,1,Honda,Honda Amaze,2018,700000,2018,Automatic,18.1,1199,5,hyderabad,6
Petrol,31000,1,Honda,Honda City,2021,1350000,2021,Automatic,18.0,1497,5,hyderabad,3
Petrol,93407,2,Tata,Tata Tiago,2018,470000,2019,Manual,23.84,1199,5,hyderabad,6
Petrol,75932,2,Maruti,Maruti Swift,2011,320000,2011,Manual,22.38,1197,5,hyderabad,13
Petrol,44000,1,Volkswagen,Volkswagen Polo,2015,650000,2015,Automatic,17.21,1197,5,hyderabad,9
Petrol,62936,1,Hyundai,Hyundai Santro,2019,529000,2020,Automatic,20.3,1086,5,hyderabad,5
Petrol,40841,1,Hyundai,Hyundai i20,2016,646000,2016,Manual,18.6,1197,5,hyderabad,8
Diesel,150000,2,Maruti,Maruti Swift Dzire,2016,480000,2016,Manual,26.59,1248,5,hyderabad,8
Petrol,66561,1,Hyundai,Hyundai i20,2017,607000,2017,Manual,18.6,1197,5,hyderabad,7
Diesel,114800,2,Tata,Tata Indica V2,2016,160000,2016,Manual,25.0,1396,5,hyderabad,8
Petrol,97726,1,Maruti,Maruti Celerio,2016,374000,2017,Manual,25.24,998,5,hyderabad,8
Petrol,81462,1,Ford,Ford Ecosport,2019,817000,2020,Manual,17.0,1497,5,hyderabad,5
Diesel,120000,1,Tata,Tata Indica V2,2015,180000,2015,Manual,25.0,1396,5,hyderabad,9
Petrol,31286,1,Maruti,Maruti Swift,2019,680000,2019,Automatic,22.56,1197,5,hyderabad,5
Petrol,20000,1,Maruti,Maruti Baleno,2022,1000000,2022,Manual,22.35,1197,5,hyderabad,2
Petrol,57600,1,Hyundai,Hyundai Verna,2018,1080000,2018,Automatic,17.0,1591,5,hyderabad,6
Petrol,54000,1,Chevrolet,Chevrolet Sail,2013,315000,2013,Manual,18.2,1199,5,hyderabad,11
Petrol,50000,2,Maruti,Maruti 800,1985,160000,2018,Manual,16.1,796,4,hyderabad,39
Petrol,20000,1,Maruti,Maruti Baleno,2020,760000,2020,Manual,21.01,1197,5,hyderabad,4
Diesel,100000,2,Tata,Tata Aria,2011,300000,2011,Manual,13.7,2179,7,hyderabad,13
Diesel,49260,1,Maruti,Maruti Swift Dzire,2017,741000,2018,Automatic,28.4,1248,5,hyderabad,7
Petrol,73069,1,Maruti,Maruti Celerio,2015,365000,2015,Manual,25.24,998,5,hyderabad,9
Petrol,80000,1,Maruti,Maruti Swift,2013,409999,2013,Manual,18.6,1197,5,hyderabad,11
Petrol,78850,1,Maruti,Maruti Swift Dzire,2014,475000,2014,Manual,22.41,1197,5,hyderabad,10
Petrol,89224,2,Hyundai,Hyundai i20,2016,561000,2016,Manual,18.6,1197,5,hyderabad,8
Diesel,90000,2,Tata,Tata Hexa,2017,1200000,2017,Automatic,17.6,2179,7,hyderabad,7
Petrol,59084,2,Maruti,Maruti Wagon R,2017,411000,2018,Manual,20.51,998,5,hyderabad,7
Petrol,70000,1,Maruti,Maruti Wagon R,2016,459999,2016,Automatic,20.51,998,5,hyderabad,8
Petrol,59730,2,Maruti,Maruti Wagon R,2013,309000,2014,Manual,18.9,998,5,hyderabad,11
Petrol,50933,1,Honda,Honda City,2015,594000,2015,Manual,17.4,1497,5,hyderabad,9
Diesel,40000,2,Volvo,Volvo V40,2016,1800000,2016,Automatic,16.8,1984,5,hyderabad,8
Petrol,94426,1,Maruti,Maruti Swift Dzire,2016,516000,2016,Manual,22.41,1197,5,hyderabad,8
Diesel,50000,2,Tata,Tata Hexa,2019,1300000,2019,Manual,17.6,2179,7,hyderabad,5
Diesel,120000,2,Mahindra,Mahindra XUV500,2013,680000,2013,Manual,15.1,2179,7,hyderabad,11
Petrol,80000,1,Volkswagen,Volkswagen Polo,2017,760000,2017,Automatic,17.21,1197,5,hyderabad,7
Diesel,75000,1,Skoda,Skoda Rapid,2012,499000,2012,Manual,20.5,1598,5,hyderabad,12
Diesel,78500,1,Mahindra,Mahindra XUV500,2018,1300000,2018,Manual,16.0,1997,7,hyderabad,6
Diesel,56000,1,Maruti,Maruti Ritz,2013,450000,2013,Manual,23.2,1248,5,hyderabad,11
Diesel,100000,1,Fiat,Fiat Punto,2014,295000,2014,Manual,20.3,1248,5,hyderabad,10
Petrol,32289,2,Hyundai,Hyundai i20,2017,667000,2018,Automatic,18.6,1368,5,hyderabad,7
Petrol,106467,1,Tata,Tata Nexon,2018,790000,2018,Automatic,17.0,1198,5,hyderabad,6
Diesel,75000,1,Maruti,Maruti Swift,2014,480000,2014,Manual,22.9,1248,5,hyderabad,10
Petrol,109832,2,Honda,Honda City,2014,463999,2014,Manual,17.4,1497,5,hyderabad,10
Petrol,44123,1,Hyundai,Hyundai Elantra,2018,1228000,2018,Automatic,14.62,1999,5,hyderabad,6
Diesel,121129,2,Maruti,Maruti Vitara Brezza,2017,801000,2017,Manual,24.3,1248,5,hyderabad,7
Petrol,40000,2,Maruti,Maruti Ignis,2020,560000,2020,Manual,20.89,1197,5,hyderabad,4
Diesel,72607,1,Mahindra,Mahindra KUV 100,2016,420000,2016,Manual,25.32,1198,5,hyderabad,8
Petrol,28467,2,Hyundai,Hyundai Grand i10,2016,472000,2016,Manual,18.9,1197,5,hyderabad,8
Petrol,60000,1,Skoda,Skoda Rapid,2017,750000,2017,Manual,15.41,1598,5,hyderabad,7
Diesel,122474,1,Hyundai,Hyundai Creta,2017,1098000,2017,Manual,19.67,1582,5,hyderabad,7
Petrol,37665,1,Maruti,Maruti Baleno,2017,650000,2018,Automatic,21.4,1197,5,hyderabad,7
Diesel,152000,1,Volvo,Volvo XC 90,2017,4550000,2017,Automatic,17.2,1969,7,hyderabad,7
Petrol,50000,2,Maruti,Maruti Wagon R,2014,320000,2014,Manual,20.51,998,5,hyderabad,10
Diesel,110000,1,Honda,Honda Amaze,2018,680000,2018,Manual,25.8,1498,5,hyderabad,6
